,date,time,race_name,horse_name,sp,pos,fin_time,pred,kelly,bankroll,stake,returns
260087,2019-10-26,3:15,SanServ Rated Novice Chase,Fine Brunello,5/2F,2,4:50.05,0.24324324324324326,-0.05945945945945948,2830644.312561161,-0.0,-0.0
260088,2019-10-26,3:15,SanServ Rated Novice Chase,Sil Ver Klass,20/1,3,4:50.30,0.045454545454545456,-0.002272727272727271,2830644.312561161,-0.0,-0.0
260089,2019-10-26,3:15,SanServ Rated Novice Chase,Paris Texas,25/1,4,4:50.43,0.0,-0.04,2830644.312561161,-0.0,-0.0
260090,2019-10-26,3:15,SanServ Rated Novice Chase,Visioman,100/30,5,4:51.36,0.24324324324324326,0.015988961934907883,2830644.312561161,22629.532082401947,0.0
260091,2019-10-26,3:15,SanServ Rated Novice Chase,Stormey,14/1,6,4:52.99,0.045454545454545456,-0.02272727272727273,2830644.312561161,-0.0,-0.0
260092,2019-10-26,3:15,SanServ Rated Novice Chase,Ozzie's Way,28/1,7,5:1.49,0.0,-0.03571428571428571,2830644.312561161,-0.0,-0.0
260093,2019-10-26,3:15,SanServ Rated Novice Chase,Dumhach Thra,12/1,8,5:1.61,0.0,-0.08333333333333333,2830644.312561161,-0.0,-0.0
260094,2019-10-26,3:15,SanServ Rated Novice Chase,Tigris River,33/1,9,5:6.61,0.0,-0.030303030303030304,2830644.312561161,-0.0,-0.0
260097,2019-10-26,3:15,SanServ Rated Novice Chase,Brex Drago,20/1,F,,0.0,-0.05,2830644.312561161,-0.0,-0.0
254790,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Latest Exhibition,4/1,1,4:2.90,0.6923076923076923,0.6153846153846154,6291884.703630957,1935964.5241941407,9679822.620970704
254799,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Resurrected Duke,25/1,10,4:12.65,0.0,-0.04,6291884.703630957,-0.0,-0.0
254800,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Bergkamp,50/1,11,4:12.84,0.0,-0.02,6291884.703630957,-0.0,-0.0
254801,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Glenquin Castle,33/1,12,4:12.90,0.0,-0.030303030303030304,6291884.703630957,-0.0,-0.0
254802,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Marshalled,25/1,13,4:12.96,0.0,-0.04,6291884.703630957,-0.0,-0.0
254803,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Newlands,33/1,14,4:14.59,0.0,-0.030303030303030304,6291884.703630957,-0.0,-0.0
254804,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Mister Thriller,100/1,15,4:20.09,0.0,-0.01,6291884.703630957,-0.0,-0.0
254805,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Getalife,100/1,16,4:20.09,0.0,-0.01,6291884.703630957,-0.0,-0.0
254806,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Hellenic Fire,100/1,17,4:21.27,0.0,-0.01,6291884.703630957,-0.0,-0.0
254807,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Captain Jimmy,33/1,18,4:21.52,0.0,-0.030303030303030304,6291884.703630957,-0.0,-0.0
254808,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Friary Land,100/1,19,4:22.40,0.0,-0.01,6291884.703630957,-0.0,-0.0
254791,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Thatsy,4/9F,2,4:4.03,0.6923076923076923,-0.006993006993007146,6291884.703630957,-0.0,-0.0
254809,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Whitequarryroad,100/1,20,4:23.59,0.0,-0.01,6291884.703630957,-0.0,-0.0
254792,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Davy's Dilemma,7/1,3,4:8.03,0.24324324324324326,0.13513513513513514,6291884.703630957,425127.34483992954,0.0
254793,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Thunder Down Under,14/1,4,4:8.78,0.045454545454545456,-0.02272727272727273,6291884.703630957,-0.0,-0.0
254794,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Dawson's Gate,66/1,5,4:9.28,0.045454545454545456,0.030991735537190084,6291884.703630957,97498.21338271111,0.0
254795,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Ensel Du Perche,80/1,6,4:9.53,0.045454545454545456,0.033522727272727273,6291884.703630957,105460.56747563252,0.0
254796,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Even Flight,20/1,7,4:10.71,0.0,-0.05,6291884.703630957,-0.0,-0.0
254797,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Toms Courage,33/1,8,4:11.03,0.0,-0.030303030303030304,6291884.703630957,-0.0,-0.0
254798,2019-10-26,3:50,Corrib Oil Maiden Hurdle,Moscowsowhat,66/1,9,4:11.78,0.0,-0.015151515151515152,6291884.703630957,-0.0,-0.0
263783,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,De Mazzaro,7/2F,1,4:2.30,0.47619047619047616,0.32653061224489793,13407656.674709247,2189005.1713811015,9850523.271214956
263792,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Westerner Point,10/1,10,4:16.93,0.0,-0.1,13407656.674709247,-0.0,-0.0
263784,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Top Moon,4/1,2,4:3.05,0.24324324324324326,0.05405405405405406,13407656.674709247,362369.0993164662,0.0
263785,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Velocity Boy,20/1,3,4:3.74,0.24324324324324326,0.2054054054054054,13407656.674709247,1377002.5774025712,0.0
263786,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Morga,14/1,4,4:4.99,0.045454545454545456,-0.02272727272727273,13407656.674709247,-0.0,-0.0
263787,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Cloudy Morning,7/1,5,4:6.05,0.045454545454545456,-0.09090909090909093,13407656.674709247,-0.0,-0.0
263788,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Jon Ess,8/1,6,4:6.49,0.0,-0.125,13407656.674709247,-0.0,-0.0
263789,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Razoul,4/1,7,4:9.99,0.0,-0.25,13407656.674709247,-0.0,-0.0
263790,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Orgilgo Bay,20/1,8,4:10.86,0.0,-0.05,13407656.674709247,-0.0,-0.0
263791,2019-10-26,4:25,W.B. Gavin & Co. Handicap Hurdle,Scheu Time,12/1,9,4:10.93,0.0,-0.08333333333333333,13407656.674709247,-0.0,-0.0
254846,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Georgieshore,5/1,1,4:44.50,0.24324324324324326,0.09189189189189188,19329803.097824067,888126.088278403,5328756.529670418
254855,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Western Doyen,16/1,10,4:51.69,0.0,-0.0625,19329803.097824067,-0.0,-0.0
254856,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Baby Bellini,16/1,11,4:52.31,0.0,-0.0625,19329803.097824067,-0.0,-0.0
254857,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Pull The Other One,25/1,12,4:53.12,0.0,-0.04,19329803.097824067,-0.0,-0.0
254858,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Fair Minded,12/1,13,4:54.88,0.0,-0.08333333333333333,19329803.097824067,-0.0,-0.0
254859,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Letter Of Credit,25/1,14,4:55.25,0.0,-0.04,19329803.097824067,-0.0,-0.0
254860,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Dragon Queen,33/1,15,4:55.38,0.0,-0.030303030303030304,19329803.097824067,-0.0,-0.0
254861,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Bomber Jackson,33/1,16,5:3.12,0.0,-0.030303030303030304,19329803.097824067,-0.0,-0.0
254847,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Midland Millie,4/1,2,4:44.57,0.24324324324324326,0.05405405405405406,19329803.097824067,522427.1107520018,0.0
254848,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Feyan,16/1,3,4:45.94,0.0,-0.0625,19329803.097824067,-0.0,-0.0
254849,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Johanna Yeats,5/1,4,4:46.56,0.0,-0.2,19329803.097824067,-0.0,-0.0
254850,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Muroor,7/2F,5,4:46.62,0.0,-0.2857142857142857,19329803.097824067,-0.0,-0.0
254851,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Road By The River,16/1,6,4:47.00,0.0,-0.0625,19329803.097824067,-0.0,-0.0
254852,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Moyode Lady,11/1,7,4:48.75,0.0,-0.09090909090909091,19329803.097824067,-0.0,-0.0
254853,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Emily Square,11/1,8,4:49.12,0.0,-0.09090909090909091,19329803.097824067,-0.0,-0.0
254854,2019-10-26,5:00,Faber Audiovisuals Handicap Hurdle,Grey Habit,14/1,9,4:50.06,0.0,-0.07142857142857142,19329803.097824067,-0.0,-0.0
262688,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Powerful Ted,14/1,1,4:3.20,0.47619047619047616,0.4387755102040816,23248006.428464077,5100327.940938547,76504919.11407821
262689,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Don Diablo,5/2,2,4:5.20,0.47619047619047616,0.26666666666666666,23248006.428464077,3099734.190461877,0.0
262690,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Freedom To Dream,7/1,3,4:6.70,0.24324324324324326,0.13513513513513514,23248006.428464077,1570811.2451664917,0.0
262691,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Favori Logique,8/1,4,4:7.32,0.045454545454545456,-0.07386363636363637,23248006.428464077,-0.0,-0.0
262692,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Barrys Rock,33/1,5,4:7.39,0.0,-0.030303030303030304,23248006.428464077,-0.0,-0.0
262693,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Farceur Du Large,EvensF,6,4:8.26,0.1111111111111111,-0.7777777777777777,23248006.428464077,-0.0,-0.0
262694,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Henry Sellers,33/1,7,4:9.89,0.0,-0.030303030303030304,23248006.428464077,-0.0,-0.0
262695,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Presenting Dylan,50/1,8,4:14.89,0.0,-0.02,23248006.428464077,-0.0,-0.0
262696,2019-10-26,5:35,Colm Quinn BMW  (Pro/Am) INH Flat Race,Lovely Moon,20/1,9,4:23.64,0.0,-0.05,23248006.428464077,-0.0,-0.0
261648,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Mount Ida,6/4J,1,3:56.10,0.47619047619047616,0.1269841269841269,89982052.16597536,5713146.169268273,14282865.423170682
261649,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Kalanisi Og,6/4J,2,3:57.10,0.3333333333333333,-0.11111111111111116,89982052.16597536,-0.0,-0.0
261650,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Fag An Bealach,4/1,3,3:59.47,0.3333333333333333,0.16666666666666663,89982052.16597536,7498504.347164612,0.0
261651,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Tokyo Getaway,14/1,4,4:0.29,0.24324324324324326,0.18918918918918923,89982052.16597536,8511815.745430104,0.0
261652,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Kilcarry View,12/1,5,4:1.91,0.24324324324324326,0.1801801801801802,89982052.16597536,8106491.186123908,0.0
261653,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Beautiful Betsy,66/1,6,4:2.47,0.0,-0.015151515151515152,89982052.16597536,-0.0,-0.0
261654,2019-10-27,1:05,Front Door Mares Maiden Hurdle,High Viz,50/1,7,4:2.97,0.0,-0.02,89982052.16597536,-0.0,-0.0
261655,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Porterhorse,50/1,8,4:6.22,0.0,-0.02,89982052.16597536,-0.0,-0.0
261656,2019-10-27,1:05,Front Door Mares Maiden Hurdle,All The Mollies,50/1,9,4:20.23,0.0,-0.02,89982052.16597536,-0.0,-0.0
261657,2019-10-27,1:05,Front Door Mares Maiden Hurdle,Kilshanvey Lady,66/1,PU,,0.0,-0.015151515151515152,89982052.16597536,-0.0,-0.0
261166,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Battleoverdoyen,8/11F,1,5:44.50,0.6923076923076923,0.2708113804004214,74434960.14115915,10078917.152938828,17436526.674584173
261167,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Cap York,7/2,2,5:46.50,0.6923076923076923,0.6043956043956042,74434960.14115915,22494081.361339297,0.0
261168,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Glamorgan Duke,25/1,3,5:47.19,0.24324324324324326,0.212972972972973,74434960.14115915,7926317.377193704,0.0
261169,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Paranoid,20/1,4,5:54.19,0.0,-0.05,74434960.14115915,-0.0,-0.0
261170,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Pateen,14/1,5,5:57.19,0.0,-0.07142857142857142,74434960.14115915,-0.0,-0.0
261171,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Ask And Answer,66/1,6,6:0.44,0.0,-0.015151515151515152,74434960.14115915,-0.0,-0.0
261172,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Cluan Dara,66/1,7,6:9.94,0.0,-0.015151515151515152,74434960.14115915,-0.0,-0.0
261173,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Brosna George,33/1,8,6:10.00,0.0,-0.030303030303030304,74434960.14115915,-0.0,-0.0
261174,2019-10-27,1:40,Derrygimlagh Bog Irish EBF Beginners Chase,Galvin,100/30,F,,0.0,-0.3003003003003003,74434960.14115915,-0.0,-0.0
263646,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Portmore Lough,6/4F,1,5:43.00,0.24324324324324326,-0.26126126126126126,51372170.92427149,-0.0,-0.0
263647,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Sumos Novios,10/1,2,5:43.69,0.07692307692307693,-0.015384615384615385,51372170.92427149,-0.0,-0.0
263648,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Shady Operator,9/2,3,5:47.19,0.0,-0.2222222222222222,51372170.92427149,-0.0,-0.0
263649,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Mick The Jiver,20/1,4,5:48.25,0.0,-0.05,51372170.92427149,-0.0,-0.0
263650,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Timiyan,33/1,5,5:51.75,0.0,-0.030303030303030304,51372170.92427149,-0.0,-0.0
263651,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,He Rock's,14/1,6,5:53.38,0.0,-0.07142857142857142,51372170.92427149,-0.0,-0.0
263652,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Templemore Dream,12/1,7,6:8.62,0.0,-0.08333333333333333,51372170.92427149,-0.0,-0.0
263653,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Nambour,10/1,F,,0.0,-0.1,51372170.92427149,-0.0,-0.0
263654,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Damut,10/1,PU,,0.0,-0.1,51372170.92427149,-0.0,-0.0
263655,2019-10-27,2:15,Marlin Hotel Dublin Handicap Chase,Father Jed,15/2,UR,,0.0,-0.13333333333333333,51372170.92427149,-0.0,-0.0
259169,2019-10-27,2:50,Glenman Corporation Handicap Chase,Duhallow Paddy,8/1,1,5:51.00,0.24324324324324326,0.14864864864864866,51372170.92427149,3818201.893020178,34363817.0371816
259178,2019-10-27,2:50,Glenman Corporation Handicap Chase,Ard Cregg,33/1,10,6:11.56,0.07692307692307693,0.04895104895104896,51372170.92427149,1257360.8268178338,0.0
259179,2019-10-27,2:50,Glenman Corporation Handicap Chase,Accordion Twilight,9/1,11,6:16.06,0.1111111111111111,0.012345679012345685,51372170.92427149,317112.16619920684,0.0
259180,2019-10-27,2:50,Glenman Corporation Handicap Chase,Our Bonus,10/1,12,6:20.81,0.0,-0.1,51372170.92427149,-0.0,-0.0
259170,2019-10-27,2:50,Glenman Corporation Handicap Chase,Daisy Chicks,5/1,2,5:51.44,0.07692307692307693,-0.10769230769230771,51372170.92427149,-0.0,-0.0
259171,2019-10-27,2:50,Glenman Corporation Handicap Chase,An Droichead Gorm,11/1,3,5:52.38,0.0,-0.09090909090909091,51372170.92427149,-0.0,-0.0
259172,2019-10-27,2:50,Glenman Corporation Handicap Chase,Wake Up Early,11/4F,4,5:53.19,0.045454545454545456,-0.30165289256198347,51372170.92427149,-0.0,-0.0
259173,2019-10-27,2:50,Glenman Corporation Handicap Chase,Braize,8/1,5,5:53.62,0.0,-0.125,51372170.92427149,-0.0,-0.0
259174,2019-10-27,2:50,Glenman Corporation Handicap Chase,Island Master,12/1,6,5:54.69,0.0,-0.08333333333333333,51372170.92427149,-0.0,-0.0
259175,2019-10-27,2:50,Glenman Corporation Handicap Chase,Glacial Shadow,16/1,7,5:54.81,0.0,-0.0625,51372170.92427149,-0.0,-0.0
259176,2019-10-27,2:50,Glenman Corporation Handicap Chase,Cappuccino Man,12/1,8,5:56.44,0.0,-0.08333333333333333,51372170.92427149,-0.0,-0.0
259177,2019-10-27,2:50,Glenman Corporation Handicap Chase,Sanibel Island,33/1,9,5:57.81,0.0,-0.030303030303030304,51372170.92427149,-0.0,-0.0
259181,2019-10-27,2:50,Glenman Corporation Handicap Chase,Turndownthevolume,50/1,PU,,0.0,-0.02,51372170.92427149,-0.0,-0.0
259182,2019-10-27,2:50,Glenman Corporation Handicap Chase,Easy Cash D'alex,28/1,PU,,0.0,-0.03571428571428571,51372170.92427149,-0.0,-0.0
259183,2019-10-27,2:50,Glenman Corporation Handicap Chase,Brave Light,40/1,UR,,0.0,-0.025,51372170.92427149,-0.0,-0.0
265191,2019-10-27,3:25,Annesley Williams Rated Novice Hurdle,Foveros,6/4F,1,5:5.60,0.6923076923076923,0.48717948717948706,80343313.07541586,19570807.03119104,48927017.5779776
265192,2019-10-27,3:25,Annesley Williams Rated Novice Hurdle,Quartz Du Rheu,5/2,2,5:6.29,0.24324324324324326,-0.05945945945945948,80343313.07541586,-0.0,-0.0
265193,2019-10-27,3:25,Annesley Williams Rated Novice Hurdle,Pakens Rock,2/1,3,5:8.41,0.24324324324324326,-0.13513513513513514,80343313.07541586,-0.0,-0.0
265194,2019-10-27,3:25,Annesley Williams Rated Novice Hurdle,Take A Turn,20/1,4,5:15.41,0.0,-0.05,80343313.07541586,-0.0,-0.0
265195,2019-10-27,3:25,Annesley Williams Rated Novice Hurdle,Advanced Virgo,14/1,5,5:16.10,0.0,-0.07142857142857142,80343313.07541586,-0.0,-0.0
261054,2019-10-27,4:00,Race In Pink Handicap Hurdle,Gran Geste,10/1,1,5:32.50,0.24324324324324326,0.16756756756756758,109699523.62220243,9191041.16834669,101101452.85181358
261055,2019-10-27,4:00,Race In Pink Handicap Hurdle,Pivotal Flame,9/2,2,5:33.12,0.24324324324324326,0.0750750750750751,109699523.62220243,4117849.9858184108,0.0
261056,2019-10-27,4:00,Race In Pink Handicap Hurdle,Fitzhenry,11/2,3,5:34.19,0.24324324324324326,0.10565110565110566,109699523.62220243,5794937.980042635,0.0
261057,2019-10-27,4:00,Race In Pink Handicap Hurdle,Dom Dolo,14/1,4,5:34.88,0.24324324324324326,0.18918918918918923,109699523.62220243,10376981.964262394,0.0
261058,2019-10-27,4:00,Race In Pink Handicap Hurdle,Foreign Secretary,20/1,5,5:34.94,0.0,-0.05,109699523.62220243,-0.0,-0.0
261059,2019-10-27,4:00,Race In Pink Handicap Hurdle,Russian Bill,5/1,6,5:35.44,0.1111111111111111,-0.06666666666666665,109699523.62220243,-0.0,-0.0
261060,2019-10-27,4:00,Race In Pink Handicap Hurdle,Monkshood,33/1,7,5:35.88,0.0,-0.030303030303030304,109699523.62220243,-0.0,-0.0
261061,2019-10-27,4:00,Race In Pink Handicap Hurdle,Le Hachette,3/1F,8,5:36.69,0.045454545454545456,-0.27272727272727276,109699523.62220243,-0.0,-0.0
261062,2019-10-27,4:00,Race In Pink Handicap Hurdle,Spancil Hill,16/1,9,5:40.69,0.0,-0.0625,109699523.62220243,-0.0,-0.0
261063,2019-10-27,4:00,Race In Pink Handicap Hurdle,Peaches And Cream,8/1,F,,0.0,-0.125,109699523.62220243,-0.0,-0.0
261064,2019-10-27,4:00,Race In Pink Handicap Hurdle,Peace N' Milan,33/1,PU,,0.0,-0.030303030303030304,109699523.62220243,-0.0,-0.0
261065,2019-10-27,4:00,Race In Pink Handicap Hurdle,Dashing Oscar,16/1,UR,,0.0,-0.0625,109699523.62220243,-0.0,-0.0
262643,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Global Equity,100/30F,1,3:49.20,0.47619047619047616,0.3188903188903188,181320165.3755459,28910622.678926587,125182996.19975212
262644,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Hill Of Truth,5/1,2,3:51.45,0.24324324324324326,0.09189189189189188,181320165.3755459,8330926.517254811,0.0
262645,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Beth Horan,5/1,3,3:53.32,0.0,-0.2,181320165.3755459,-0.0,-0.0
262646,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Champagne Diva,9/2,4,3:54.20,0.0,-0.2222222222222222,181320165.3755459,-0.0,-0.0
262647,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Presenting Ana,4/1,5,3:54.20,0.0,-0.25,181320165.3755459,-0.0,-0.0
262648,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Kilashee,8/1,6,3:54.32,0.0,-0.125,181320165.3755459,-0.0,-0.0
262649,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Tempting Tara,8/1,7,3:55.70,0.0,-0.125,181320165.3755459,-0.0,-0.0
262650,2019-10-27,4:35,Merit Medical's Medallion 4-Y-O Fillies (Pro/Am) Flat Race,Ciara's Treasure,20/1,8,3:56.64,0.0,-0.05,181320165.3755459,-0.0,-0.0
